2023-12-16 17:45:14,724 INFO    StreamThr :9736 [internal.py:wandb_internal():86] W&B internal server running at pid: 9736, started at: 2023-12-16 17:45:14.703856
2023-12-16 17:45:15,760 INFO    SystemMonitor:9736 [interfaces.py:start():190] Started gpu monitoring
2023-12-16 17:45:15,761 INFO    SystemMonitor:9736 [interfaces.py:start():190] Started memory monitoring
2023-12-16 17:45:15,763 INFO    SystemMonitor:9736 [interfaces.py:start():190] Started network monitoring
2023-12-16 17:45:15,811 DEBUG   HandlerThread:9736 [system_info.py:probe():196] Probing system
2023-12-16 17:45:15,836 DEBUG   HandlerThread:9736 [system_info.py:_probe_git():181] Probing git
2023-12-16 17:45:15,883 DEBUG   HandlerThread:9736 [system_info.py:_probe_git():189] Probing git done
2023-12-16 17:45:15,883 DEBUG   HandlerThread:9736 [system_info.py:probe():244] Probing system done
2023-12-16 17:45:15,883 DEBUG   HandlerThread:9736 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-88-generic-x86_64-with-glibc2.35', 'python': '3.10.12', 'heartbeatAt': '2023-12-16T17:45:15.821454', 'startedAt': '2023-12-16T17:45:14.659160', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'workspace/activation-engineering-survey/syc_act_eng/evals/repe_reading/exp_runner_reading.ipynb', 'codePathLocal': None, 'root': '/workspace/activation-engineering-survey', 'git': {'remote': 'https://github.com/EthanK-H/activation-engineering-survey.git', 'commit': '134c8fd976a4ba3e82c2986e950ee0c47f3f9871'}, 'email': None, 'host': '54583a86ec59', 'username': 'root', 'executable': '/workspace/venvs/syc_act_eng/bin/python', 'cpu_count': 24, 'cpu_count_logical': 48, 'cpu_freq': {'current': 1624.0360833333334, 'min': 1500.0, 'max': 2300.0}, 'cpu_freq_per_core': [{'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 1494.177, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 3191.229, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 2300.0, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 2300.0, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 3179.659, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 2300.0, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}, {'current': 1500.0, 'min': 1500.0, 'max': 2300.0}], 'disk': {'/': {'total': 20.0, 'used': 0.06422805786132812}}, 'gpu': 'NVIDIA RTX 4000 Ada Generation', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA RTX 4000 Ada Generation', 'memory_total': 21469593600}], 'memory': {'total': 251.55269622802734}}
2023-12-16 17:45:15,884 INFO    HandlerThread:9736 [system_monitor.py:probe():224] Finished collecting system info
2023-12-16 17:45:15,884 INFO    HandlerThread:9736 [system_monitor.py:probe():227] Publishing system info
2023-12-16 17:45:15,885 DEBUG   HandlerThread:9736 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-12-16 17:45:15,892 DEBUG   HandlerThread:9736 [system_info.py:_save_pip():68] Saving pip packages done
2023-12-16 17:45:15,900 INFO    HandlerThread:9736 [system_monitor.py:probe():229] Finished publishing system info
2023-12-16 17:45:15,901 DEBUG   SenderThread:9736 [sender.py:send():382] send: files
2023-12-16 17:45:15,921 INFO    SenderThread:9736 [sender.py:_save_file():1392] saving file wandb-metadata.json with policy now
2023-12-16 17:45:15,951 DEBUG   HandlerThread:9736 [handler.py:handle_request():146] handle_request: stop_status
2023-12-16 17:45:15,952 DEBUG   HandlerThread:9736 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-16 17:45:15,953 DEBUG   SenderThread:9736 [sender.py:send_request():409] send_request: stop_status
2023-12-16 17:45:15,953 DEBUG   HandlerThread:9736 [handler.py:handle_request():146] handle_request: pause
2023-12-16 17:45:15,956 INFO    HandlerThread:9736 [handler.py:handle_request_pause():705] stopping system metrics thread
2023-12-16 17:45:15,957 INFO    HandlerThread:9736 [system_monitor.py:finish():203] Stopping system monitor
2023-12-16 17:45:15,958 INFO    HandlerThread:9736 [interfaces.py:finish():202] Joined cpu monitor
2023-12-16 17:45:15,959 DEBUG   SystemMonitor:9736 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-12-16 17:45:15,959 INFO    HandlerThread:9736 [interfaces.py:finish():202] Joined disk monitor
2023-12-16 17:45:15,960 DEBUG   SystemMonitor:9736 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-12-16 17:45:15,961 DEBUG   SystemMonitor:9736 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-12-16 17:45:15,972 INFO    HandlerThread:9736 [interfaces.py:finish():202] Joined gpu monitor
2023-12-16 17:45:15,973 INFO    HandlerThread:9736 [interfaces.py:finish():202] Joined memory monitor
2023-12-16 17:45:15,973 INFO    HandlerThread:9736 [interfaces.py:finish():202] Joined network monitor
2023-12-16 17:45:15,974 DEBUG   HandlerThread:9736 [handler.py:handle_request():146] handle_request: resume
2023-12-16 17:45:15,974 INFO    HandlerThread:9736 [handler.py:handle_request_resume():696] starting system metrics thread
2023-12-16 17:45:15,975 INFO    HandlerThread:9736 [system_monitor.py:start():194] Starting system monitor
2023-12-16 17:45:15,975 INFO    SystemMonitor:9736 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-12-16 17:45:15,976 INFO    SystemMonitor:9736 [interfaces.py:start():190] Started cpu monitoring
2023-12-16 17:45:15,978 INFO    SystemMonitor:9736 [interfaces.py:start():190] Started disk monitoring
2023-12-16 17:45:15,979 INFO    SystemMonitor:9736 [interfaces.py:start():190] Started gpu monitoring
2023-12-16 17:45:15,980 INFO    SystemMonitor:9736 [interfaces.py:start():190] Started memory monitoring
2023-12-16 17:45:15,981 INFO    SystemMonitor:9736 [interfaces.py:start():190] Started network monitoring
2023-12-16 17:45:16,321 DEBUG   HandlerThread:9736 [handler.py:handle_request():146] handle_request: log_artifact
2023-12-16 17:45:16,348 DEBUG   HandlerThread:9736 [handler.py:handle_request():146] handle_request: partial_history
2023-12-16 17:45:16,370 DEBUG   SenderThread:9736 [sender.py:send():382] send: telemetry
2023-12-16 17:45:16,370 DEBUG   SenderThread:9736 [sender.py:send():382] send: stats
2023-12-16 17:45:16,373 DEBUG   SenderThread:9736 [sender.py:send_request():409] send_request: log_artifact
2023-12-16 17:45:16,435 INFO    Thread-41 :9736 [dir_watcher.py:_on_file_created():271] file/dir created: /workspace/activation-engineering-survey/syc_act_eng/evals/repe_reading/wandb/run-20231216_174514-3hseqyo2/files/requirements.txt
2023-12-16 17:45:16,437 INFO    Thread-41 :9736 [dir_watcher.py:_on_file_created():271] file/dir created: /workspace/activation-engineering-survey/syc_act_eng/evals/repe_reading/wandb/run-20231216_174514-3hseqyo2/files/output.log
2023-12-16 17:45:16,438 INFO    Thread-41 :9736 [dir_watcher.py:_on_file_created():271] file/dir created: /workspace/activation-engineering-survey/syc_act_eng/evals/repe_reading/wandb/run-20231216_174514-3hseqyo2/files/wandb-metadata.json
2023-12-16 17:45:16,439 INFO    Thread-41 :9736 [dir_watcher.py:_on_file_created():271] file/dir created: /workspace/activation-engineering-survey/syc_act_eng/evals/repe_reading/wandb/run-20231216_174514-3hseqyo2/files/media/table/reading_dataset_examples_0_6593fcd87f2aea89068e.table.json
2023-12-16 17:45:16,441 INFO    Thread-41 :9736 [dir_watcher.py:_on_file_created():271] file/dir created: /workspace/activation-engineering-survey/syc_act_eng/evals/repe_reading/wandb/run-20231216_174514-3hseqyo2/files/media
2023-12-16 17:45:16,442 INFO    Thread-41 :9736 [dir_watcher.py:_on_file_created():271] file/dir created: /workspace/activation-engineering-survey/syc_act_eng/evals/repe_reading/wandb/run-20231216_174514-3hseqyo2/files/media/table
2023-12-16 17:45:16,855 INFO    wandb-upload_0:9736 [upload_job.py:push():131] Uploaded file /tmp/tmpqrc9io31wandb/hq4y2wzs-wandb-metadata.json
2023-12-16 17:45:17,128 INFO    wandb-upload_1:9736 [upload_job.py:push():131] Uploaded file /tmp/tmpqrc9io31wandb/cw7zcysu-media/table/reading_dataset_examples_0_6593fcd87f2aea89068e.table.json
2023-12-16 17:45:17,975 INFO    wandb-upload_0:9736 [upload_job.py:push():89] Uploaded file /root/.local/share/wandb/artifacts/staging/tmp3j5e7xie
2023-12-16 17:45:18,447 INFO    Thread-41 :9736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /workspace/activation-engineering-survey/syc_act_eng/evals/repe_reading/wandb/run-20231216_174514-3hseqyo2/files/output.log
2023-12-16 17:45:18,807 INFO    SenderThread:9736 [sender.py:send_request_log_artifact():1458] logged artifact run-3hseqyo2-reading_dataset_examples - {'id': 'QXJ0aWZhY3Q6NjY4NTc4NDE2', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyNDAyMDI3OA==', 'latestArtifact': None}}
2023-12-16 17:45:18,821 DEBUG   SenderThread:9736 [sender.py:send():382] send: files
2023-12-16 17:45:18,822 INFO    SenderThread:9736 [sender.py:_save_file():1392] saving file media/table/reading_dataset_examples_0_6593fcd87f2aea89068e.table.json with policy now
2023-12-16 17:45:18,825 DEBUG   SenderThread:9736 [sender.py:send():382] send: history
2023-12-16 17:45:18,826 DEBUG   SenderThread:9736 [sender.py:send_request():409] send_request: summary_record
2023-12-16 17:45:18,833 INFO    SenderThread:9736 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2023-12-16 17:45:19,425 INFO    wandb-upload_1:9736 [upload_job.py:push():131] Uploaded file /tmp/tmpqrc9io31wandb/0j7g1cn8-media/table/reading_dataset_examples_0_6593fcd87f2aea89068e.table.json
2023-12-16 17:45:19,456 INFO    Thread-41 :9736 [dir_watcher.py:_on_file_created():271] file/dir created: /workspace/activation-engineering-survey/syc_act_eng/evals/repe_reading/wandb/run-20231216_174514-3hseqyo2/files/wandb-summary.json
2023-12-16 17:45:19,835 DEBUG   HandlerThread:9736 [handler.py:handle_request():146] handle_request: status_report
2023-12-16 17:45:24,836 DEBUG   HandlerThread:9736 [handler.py:handle_request():146] handle_request: status_report
2023-12-16 17:45:29,868 DEBUG   HandlerThread:9736 [handler.py:handle_request():146] handle_request: status_report
2023-12-16 17:45:30,969 DEBUG   HandlerThread:9736 [handler.py:handle_request():146] handle_request: stop_status
2023-12-16 17:45:30,970 DEBUG   HandlerThread:9736 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-16 17:45:30,970 DEBUG   SenderThread:9736 [sender.py:send_request():409] send_request: stop_status
2023-12-16 17:45:35,169 DEBUG   HandlerThread:9736 [handler.py:handle_request():146] handle_request: status_report
2023-12-16 17:45:40,170 DEBUG   HandlerThread:9736 [handler.py:handle_request():146] handle_request: status_report
2023-12-16 17:45:45,176 DEBUG   HandlerThread:9736 [handler.py:handle_request():146] handle_request: status_report
2023-12-16 17:45:45,969 DEBUG   HandlerThread:9736 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-16 17:45:45,970 DEBUG   HandlerThread:9736 [handler.py:handle_request():146] handle_request: stop_status
2023-12-16 17:45:45,971 DEBUG   SenderThread:9736 [sender.py:send_request():409] send_request: stop_status
2023-12-16 17:45:45,994 INFO    Thread-41 :9736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /workspace/activation-engineering-survey/syc_act_eng/evals/repe_reading/wandb/run-20231216_174514-3hseqyo2/files/config.yaml
2023-12-16 17:45:51,192 DEBUG   HandlerThread:9736 [handler.py:handle_request():146] handle_request: status_report
2023-12-16 17:45:56,481 DEBUG   HandlerThread:9736 [handler.py:handle_request():146] handle_request: status_report
2023-12-16 17:45:57,146 INFO    Thread-41 :9736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /workspace/activation-engineering-survey/syc_act_eng/evals/repe_reading/wandb/run-20231216_174514-3hseqyo2/files/output.log
2023-12-16 17:46:00,354 DEBUG   SenderThread:9736 [sender.py:send():382] send: files
2023-12-16 17:46:00,354 DEBUG   HandlerThread:9736 [handler.py:handle_request():146] handle_request: partial_history
2023-12-16 17:46:00,355 INFO    SenderThread:9736 [sender.py:_save_file():1392] saving file media/images/reading_layers([?])_1_fbdbcaa7a7b931ffe578.png with policy now
2023-12-16 17:46:00,360 DEBUG   SenderThread:9736 [sender.py:send():382] send: history
2023-12-16 17:46:00,361 DEBUG   SenderThread:9736 [sender.py:send_request():409] send_request: summary_record
2023-12-16 17:46:00,374 INFO    SenderThread:9736 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2023-12-16 17:46:00,922 INFO    wandb-upload_0:9736 [upload_job.py:push():131] Uploaded file /tmp/tmpqrc9io31wandb/3hqw2ujt-media/images/reading_layers(?)_1_fbdbcaa7a7b931ffe578.png
2023-12-16 17:46:00,969 DEBUG   HandlerThread:9736 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-16 17:46:00,969 DEBUG   HandlerThread:9736 [handler.py:handle_request():146] handle_request: stop_status
2023-12-16 17:46:00,970 DEBUG   SenderThread:9736 [sender.py:send_request():409] send_request: stop_status
2023-12-16 17:46:01,186 INFO    Thread-41 :9736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /workspace/activation-engineering-survey/syc_act_eng/evals/repe_reading/wandb/run-20231216_174514-3hseqyo2/files/output.log
2023-12-16 17:46:01,187 INFO    Thread-41 :9736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /workspace/activation-engineering-survey/syc_act_eng/evals/repe_reading/wandb/run-20231216_174514-3hseqyo2/files/wandb-summary.json
2023-12-16 17:46:01,188 INFO    Thread-41 :9736 [dir_watcher.py:_on_file_created():271] file/dir created: /workspace/activation-engineering-survey/syc_act_eng/evals/repe_reading/wandb/run-20231216_174514-3hseqyo2/files/media/images/reading_layers(?)_1_fbdbcaa7a7b931ffe578.png
2023-12-16 17:46:01,191 INFO    Thread-41 :9736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /workspace/activation-engineering-survey/syc_act_eng/evals/repe_reading/wandb/run-20231216_174514-3hseqyo2/files/media
2023-12-16 17:46:01,193 INFO    Thread-41 :9736 [dir_watcher.py:_on_file_created():271] file/dir created: /workspace/activation-engineering-survey/syc_act_eng/evals/repe_reading/wandb/run-20231216_174514-3hseqyo2/files/media/images
2023-12-16 17:46:01,850 INFO    wandb-upload_1:9736 [upload_job.py:push():131] Uploaded file /tmp/tmpqrc9io31wandb/a6hz20xo-media/images/reading_layers(?)_1_fbdbcaa7a7b931ffe578.png
2023-12-16 17:46:02,152 DEBUG   HandlerThread:9736 [handler.py:handle_request():146] handle_request: status_report
2023-12-16 17:46:03,226 INFO    Thread-41 :9736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /workspace/activation-engineering-survey/syc_act_eng/evals/repe_reading/wandb/run-20231216_174514-3hseqyo2/files/output.log
2023-12-16 17:46:07,279 INFO    Thread-41 :9736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /workspace/activation-engineering-survey/syc_act_eng/evals/repe_reading/wandb/run-20231216_174514-3hseqyo2/files/output.log
2023-12-16 17:46:07,366 DEBUG   HandlerThread:9736 [handler.py:handle_request():146] handle_request: status_report
2023-12-16 17:46:12,393 DEBUG   HandlerThread:9736 [handler.py:handle_request():146] handle_request: status_report
2023-12-16 17:46:13,371 INFO    Thread-41 :9736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /workspace/activation-engineering-survey/syc_act_eng/evals/repe_reading/wandb/run-20231216_174514-3hseqyo2/files/output.log
2023-12-16 17:46:15,734 DEBUG   HandlerThread:9736 [handler.py:handle_request():146] handle_request: log_artifact
2023-12-16 17:46:15,735 DEBUG   SenderThread:9736 [sender.py:send_request():409] send_request: log_artifact
2023-12-16 17:46:15,761 DEBUG   HandlerThread:9736 [handler.py:handle_request():146] handle_request: partial_history
2023-12-16 17:46:15,864 DEBUG   HandlerThread:9736 [handler.py:handle_request():146] handle_request: pause
2023-12-16 17:46:15,864 INFO    HandlerThread:9736 [handler.py:handle_request_pause():705] stopping system metrics thread
2023-12-16 17:46:15,864 INFO    HandlerThread:9736 [system_monitor.py:finish():203] Stopping system monitor
2023-12-16 17:46:15,866 INFO    HandlerThread:9736 [interfaces.py:finish():202] Joined cpu monitor
2023-12-16 17:46:15,866 DEBUG   SystemMonitor:9736 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-12-16 17:46:15,866 INFO    HandlerThread:9736 [interfaces.py:finish():202] Joined disk monitor
2023-12-16 17:46:15,868 DEBUG   SystemMonitor:9736 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-12-16 17:46:15,870 DEBUG   SystemMonitor:9736 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-12-16 17:46:15,878 INFO    HandlerThread:9736 [interfaces.py:finish():202] Joined gpu monitor
2023-12-16 17:46:15,882 INFO    HandlerThread:9736 [interfaces.py:finish():202] Joined memory monitor
2023-12-16 17:46:15,883 INFO    HandlerThread:9736 [interfaces.py:finish():202] Joined network monitor
2023-12-16 17:46:15,885 DEBUG   HandlerThread:9736 [handler.py:handle_request():146] handle_request: resume
2023-12-16 17:46:15,886 INFO    HandlerThread:9736 [handler.py:handle_request_resume():696] starting system metrics thread
2023-12-16 17:46:15,886 INFO    HandlerThread:9736 [system_monitor.py:start():194] Starting system monitor
2023-12-16 17:46:15,886 INFO    SystemMonitor:9736 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-12-16 17:46:15,889 INFO    SystemMonitor:9736 [interfaces.py:start():190] Started cpu monitoring
2023-12-16 17:46:15,890 INFO    SystemMonitor:9736 [interfaces.py:start():190] Started disk monitoring
2023-12-16 17:46:15,891 INFO    SystemMonitor:9736 [interfaces.py:start():190] Started gpu monitoring
2023-12-16 17:46:15,894 INFO    SystemMonitor:9736 [interfaces.py:start():190] Started memory monitoring
2023-12-16 17:46:15,895 INFO    SystemMonitor:9736 [interfaces.py:start():190] Started network monitoring
2023-12-16 17:46:15,969 DEBUG   HandlerThread:9736 [handler.py:handle_request():146] handle_request: stop_status
2023-12-16 17:46:15,969 DEBUG   HandlerThread:9736 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-16 17:46:16,455 INFO    Thread-41 :9736 [dir_watcher.py:_on_file_created():271] file/dir created: /workspace/activation-engineering-survey/syc_act_eng/evals/repe_reading/wandb/run-20231216_174514-3hseqyo2/files/media/table/sycophancy_scenarios_2_1cf01afd12c6b609c571.table.json
2023-12-16 17:46:16,459 INFO    Thread-41 :9736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /workspace/activation-engineering-survey/syc_act_eng/evals/repe_reading/wandb/run-20231216_174514-3hseqyo2/files/media/table
2023-12-16 17:46:16,918 INFO    wandb-upload_1:9736 [upload_job.py:push():131] Uploaded file /tmp/tmpqrc9io31wandb/g024x3ck-media/table/sycophancy_scenarios_2_1cf01afd12c6b609c571.table.json
2023-12-16 17:46:17,122 INFO    wandb-upload_0:9736 [upload_job.py:push():89] Uploaded file /root/.local/share/wandb/artifacts/staging/tmp2g_vbotc
2023-12-16 17:46:17,963 INFO    SenderThread:9736 [sender.py:send_request_log_artifact():1458] logged artifact run-3hseqyo2-sycophancy_scenarios - {'id': 'QXJ0aWZhY3Q6NjY4NTc4OTAx', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyNDAyMDQzNA==', 'latestArtifact': None}}
2023-12-16 17:46:17,964 DEBUG   SenderThread:9736 [sender.py:send():382] send: files
2023-12-16 17:46:17,964 DEBUG   HandlerThread:9736 [handler.py:handle_request():146] handle_request: status_report
2023-12-16 17:46:17,964 INFO    SenderThread:9736 [sender.py:_save_file():1392] saving file media/table/sycophancy_scenarios_2_1cf01afd12c6b609c571.table.json with policy now
2023-12-16 17:46:17,970 DEBUG   SenderThread:9736 [sender.py:send():382] send: history
2023-12-16 17:46:17,971 DEBUG   SenderThread:9736 [sender.py:send_request():409] send_request: summary_record
2023-12-16 17:46:17,982 INFO    SenderThread:9736 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2023-12-16 17:46:17,985 DEBUG   SenderThread:9736 [sender.py:send():382] send: stats
2023-12-16 17:46:17,986 DEBUG   SenderThread:9736 [sender.py:send_request():409] send_request: stop_status
2023-12-16 17:46:18,491 INFO    Thread-41 :9736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /workspace/activation-engineering-survey/syc_act_eng/evals/repe_reading/wandb/run-20231216_174514-3hseqyo2/files/wandb-summary.json
2023-12-16 17:46:18,527 INFO    wandb-upload_1:9736 [upload_job.py:push():131] Uploaded file /tmp/tmpqrc9io31wandb/apimzg1d-media/table/sycophancy_scenarios_2_1cf01afd12c6b609c571.table.json
2023-12-16 17:46:19,551 INFO    Thread-41 :9736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /workspace/activation-engineering-survey/syc_act_eng/evals/repe_reading/wandb/run-20231216_174514-3hseqyo2/files/output.log
2023-12-16 17:46:20,228 DEBUG   HandlerThread:9736 [handler.py:handle_request():146] handle_request: log_artifact
2023-12-16 17:46:20,232 DEBUG   SenderThread:9736 [sender.py:send_request():409] send_request: log_artifact
2023-12-16 17:46:20,265 DEBUG   HandlerThread:9736 [handler.py:handle_request():146] handle_request: partial_history
2023-12-16 17:46:20,577 INFO    Thread-41 :9736 [dir_watcher.py:_on_file_created():271] file/dir created: /workspace/activation-engineering-survey/syc_act_eng/evals/repe_reading/wandb/run-20231216_174514-3hseqyo2/files/media/table/anthropic_nlp/eval_dataset_examples_3_c4e91e070ed3d2228da0.table.json
2023-12-16 17:46:20,584 INFO    Thread-41 :9736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /workspace/activation-engineering-survey/syc_act_eng/evals/repe_reading/wandb/run-20231216_174514-3hseqyo2/files/media/table
2023-12-16 17:46:20,585 INFO    Thread-41 :9736 [dir_watcher.py:_on_file_created():271] file/dir created: /workspace/activation-engineering-survey/syc_act_eng/evals/repe_reading/wandb/run-20231216_174514-3hseqyo2/files/media/table/anthropic_nlp
2023-12-16 17:46:21,047 INFO    wandb-upload_0:9736 [upload_job.py:push():131] Uploaded file /tmp/tmpqrc9io31wandb/ch1u1cs5-media/table/anthropic_nlp/eval_dataset_examples_3_c4e91e070ed3d2228da0.table.json
2023-12-16 17:46:21,672 INFO    wandb-upload_1:9736 [upload_job.py:push():89] Uploaded file /root/.local/share/wandb/artifacts/staging/tmppgsievcy
2023-12-16 17:46:22,501 INFO    SenderThread:9736 [sender.py:send_request_log_artifact():1458] logged artifact run-3hseqyo2-anthropic_nlpeval_dataset_examples - {'id': 'QXJ0aWZhY3Q6NjY4NTc4OTM5', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyNDAyMDQ0MQ==', 'latestArtifact': None}}
2023-12-16 17:46:22,502 DEBUG   SenderThread:9736 [sender.py:send():382] send: files
2023-12-16 17:46:22,520 INFO    SenderThread:9736 [sender.py:_save_file():1392] saving file media/table/anthropic_nlp/eval_dataset_examples_3_c4e91e070ed3d2228da0.table.json with policy now
2023-12-16 17:46:22,540 DEBUG   SenderThread:9736 [sender.py:send():382] send: history
2023-12-16 17:46:22,541 DEBUG   SenderThread:9736 [sender.py:send_request():409] send_request: summary_record
2023-12-16 17:46:22,553 INFO    SenderThread:9736 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
